License_Number,Route_Name,Latitude,Longitude,Timespan
NA-0026,01-Kandy-Colombo,80.035495,6.774413,2025-10-31 09:59:40
NA-0026,01-Kandy-Colombo,80.035569,6.775133,2025-10-31 09:59:50
NA-0026,01-Kandy-Colombo,80.035773,6.774177,2025-10-31 10:00:00
NA-0026,01-Kandy-Colombo,80.035985,6.774805,2025-10-31 10:00:10
NA-0026,01-Kandy-Colombo,80.036254,6.77522,2025-10-31 10:00:20
NA-0026,01-Kandy-Colombo,80.036665,6.774633,2025-10-31 10:00:30
NA-0026,01-Kandy-Colombo,80.036586,6.774495,2025-10-31 10:00:40
NA-0026,01-Kandy-Colombo,80.035881,6.775182,2025-10-31 10:00:50
NA-0026,01-Kandy-Colombo,80.035563,6.775259,2025-10-31 10:01:00
NA-0026,01-Kandy-Colombo,80.036375,6.775017,2025-10-31 10:01:10
NA-0026,01-Kandy-Colombo,80.035824,6.774395,2025-10-31 10:01:20
NA-0026,01-Kandy-Colombo,80.035808,6.773826,2025-10-31 10:01:30
NA-0026,01-Kandy-Colombo,80.03519,6.773287,2025-10-31 10:01:40
NA-0026,01-Kandy-Colombo,80.035236,6.7724,2025-10-31 10:01:50
NA-0026,01-Kandy-Colombo,80.034808,6.771483,2025-10-31 10:02:00
NA-0026,01-Kandy-Colombo,80.034871,6.770759,2025-10-31 10:02:10
NA-0026,01-Kandy-Colombo,80.034389,6.770918,2025-10-31 10:02:20
NA-0026,01-Kandy-Colombo,80.034842,6.770212,2025-10-31 10:02:30
NA-0026,01-Kandy-Colombo,80.035159,6.770198,2025-10-31 10:02:40
NA-0026,01-Kandy-Colombo,80.035366,6.770755,2025-10-31 10:02:50
NA-0026,01-Kandy-Colombo,80.034517,6.770875,2025-10-31 10:03:00
NA-0026,01-Kandy-Colombo,80.035011,6.770784,2025-10-31 10:03:10
NA-0026,01-Kandy-Colombo,80.035504,6.770797,2025-10-31 10:03:20
NA-0026,01-Kandy-Colombo,80.03585,6.770464,2025-10-31 10:03:30
NA-0026,01-Kandy-Colombo,80.036499,6.76988,2025-10-31 10:03:40
NA-0026,01-Kandy-Colombo,80.035655,6.770152,2025-10-31 10:03:50
NA-0026,01-Kandy-Colombo,80.036059,6.769926,2025-10-31 10:04:00
NA-0026,01-Kandy-Colombo,80.036713,6.770476,2025-10-31 10:04:10
NA-0026,01-Kandy-Colombo,80.036663,6.769714,2025-10-31 10:04:20
NA-0026,01-Kandy-Colombo,80.036327,6.769729,2025-10-31 10:04:30
NA-0026,01-Kandy-Colombo,80.03667,6.770239,2025-10-31 10:04:40
NA-0026,01-Kandy-Colombo,80.036299,6.770652,2025-10-31 10:04:50
NA-0026,01-Kandy-Colombo,80.036508,6.769991,2025-10-31 10:05:00
NA-0026,01-Kandy-Colombo,80.03604,6.769382,2025-10-31 10:05:10
NA-0026,01-Kandy-Colombo,80.035951,6.770004,2025-10-31 10:05:20
NA-0026,01-Kandy-Colombo,80.035222,6.769748,2025-10-31 10:05:30
NA-0026,01-Kandy-Colombo,80.0359,6.769593,2025-10-31 10:05:40
NA-0026,01-Kandy-Colombo,80.035908,6.769753,2025-10-31 10:05:50
NA-0026,01-Kandy-Colombo,80.035518,6.769981,2025-10-31 10:06:00
NA-0026,01-Kandy-Colombo,80.035106,6.770021,2025-10-31 10:06:10
NA-0026,01-Kandy-Colombo,80.03551,6.770206,2025-10-31 10:06:20
NA-0026,01-Kandy-Colombo,80.034733,6.770178,2025-10-31 10:06:30
NA-0026,01-Kandy-Colombo,80.034877,6.770694,2025-10-31 10:06:40
NA-0026,01-Kandy-Colombo,80.034331,6.769907,2025-10-31 10:06:50
NA-0026,01-Kandy-Colombo,80.034702,6.77,2025-10-31 10:07:00
NA-0026,01-Kandy-Colombo,80.034037,6.770393,2025-10-31 10:07:10
NA-0026,01-Kandy-Colombo,80.034066,6.770447,2025-10-31 10:07:20
NA-0026,01-Kandy-Colombo,80.034447,6.770556,2025-10-31 10:07:30
NA-0026,01-Kandy-Colombo,80.035154,6.76998,2025-10-31 10:07:40
NA-0026,01-Kandy-Colombo,80.034264,6.769028,2025-10-31 10:07:50
NA-0026,01-Kandy-Colombo,80.035067,6.768045,2025-10-31 10:08:00
NA-0026,01-Kandy-Colombo,80.035717,6.767437,2025-10-31 10:08:10
NA-0026,01-Kandy-Colombo,80.036147,6.767051,2025-10-31 10:08:20
NA-0026,01-Kandy-Colombo,80.037051,6.766239,2025-10-31 10:08:30
NA-0026,01-Kandy-Colombo,80.036811,6.765386,2025-10-31 10:08:40
NA-0026,01-Kandy-Colombo,80.037601,6.766017,2025-10-31 10:08:50
NA-0026,01-Kandy-Colombo,80.037147,6.766659,2025-10-31 10:09:00
NA-0026,01-Kandy-Colombo,80.036797,6.76618,2025-10-31 10:09:10
NA-0026,01-Kandy-Colombo,80.037179,6.766256,2025-10-31 10:09:20
NA-0026,01-Kandy-Colombo,80.036966,6.765706,2025-10-31 10:09:30
NA-0026,01-Kandy-Colombo,80.037715,6.765047,2025-10-31 10:09:40
NA-0026,01-Kandy-Colombo,80.038137,6.765289,2025-10-31 10:09:50
NA-0026,01-Kandy-Colombo,80.037694,6.764969,2025-10-31 10:10:00
NA-0026,01-Kandy-Colombo,80.038503,6.765897,2025-10-31 10:10:10
NA-0026,01-Kandy-Colombo,80.038426,6.765933,2025-10-31 10:10:20
NA-0026,01-Kandy-Colombo,80.037478,6.765629,2025-10-31 10:10:30
NA-0026,01-Kandy-Colombo,80.037564,6.765246,2025-10-31 10:10:40
NA-0026,01-Kandy-Colombo,80.037942,6.765267,2025-10-31 10:10:50
NA-0026,01-Kandy-Colombo,80.038476,6.765166,2025-10-31 10:11:00
NA-0026,01-Kandy-Colombo,80.038803,6.765425,2025-10-31 10:11:10
NA-0026,01-Kandy-Colombo,80.038041,6.764833,2025-10-31 10:11:20
NA-0026,01-Kandy-Colombo,80.038781,6.764858,2025-10-31 10:11:30
NA-0026,01-Kandy-Colombo,80.037881,6.763859,2025-10-31 10:11:40
NA-0026,01-Kandy-Colombo,80.038648,6.76394,2025-10-31 10:11:50
NA-0026,01-Kandy-Colombo,80.038665,6.763399,2025-10-31 10:12:00
NA-0026,01-Kandy-Colombo,80.038507,6.764083,2025-10-31 10:12:10
NA-0026,01-Kandy-Colombo,80.037894,6.764059,2025-10-31 10:12:20
NA-0026,01-Kandy-Colombo,80.037385,6.765031,2025-10-31 10:12:30
NA-0026,01-Kandy-Colombo,80.038161,6.764517,2025-10-31 10:12:40
NA-0026,01-Kandy-Colombo,80.03784,6.763959,2025-10-31 10:12:50
NA-0026,01-Kandy-Colombo,80.038485,6.764322,2025-10-31 10:13:00
NA-0026,01-Kandy-Colombo,80.038095,6.764789,2025-10-31 10:13:10
NA-0026,01-Kandy-Colombo,80.038966,6.765172,2025-10-31 10:13:20
NA-0026,01-Kandy-Colombo,80.038372,6.764714,2025-10-31 10:13:30
NA-0026,01-Kandy-Colombo,80.037956,6.764651,2025-10-31 10:13:40
NA-0026,01-Kandy-Colombo,80.03868,6.765574,2025-10-31 10:13:50
NA-0026,01-Kandy-Colombo,80.039075,6.76623,2025-10-31 10:14:00
NA-0026,01-Kandy-Colombo,80.038741,6.766362,2025-10-31 10:14:10
NA-0026,01-Kandy-Colombo,80.039546,6.765817,2025-10-31 10:14:20
NA-0026,01-Kandy-Colombo,80.039694,6.765493,2025-10-31 10:14:30
NA-0026,01-Kandy-Colombo,80.038737,6.765887,2025-10-31 10:14:40
NA-0026,01-Kandy-Colombo,80.039484,6.765358,2025-10-31 10:14:50
NA-0026,01-Kandy-Colombo,80.040353,6.765664,2025-10-31 10:15:00
NA-0026,01-Kandy-Colombo,80.041214,6.765582,2025-10-31 10:15:10
NA-0026,01-Kandy-Colombo,80.041204,6.765574,2025-10-31 10:15:20
NA-0026,01-Kandy-Colombo,80.041745,6.766473,2025-10-31 10:15:30
NA-0026,01-Kandy-Colombo,80.040914,6.767472,2025-10-31 10:15:40
NA-0026,01-Kandy-Colombo,80.040137,6.76714,2025-10-31 10:15:50
NA-0026,01-Kandy-Colombo,80.03937,6.766778,2025-10-31 10:16:00
NA-0026,01-Kandy-Colombo,80.038406,6.767492,2025-10-31 10:16:10
NA-0026,01-Kandy-Colombo,80.037657,6.766822,2025-10-31 10:16:20
NA-0026,01-Kandy-Colombo,80.038196,6.766439,2025-10-31 10:16:30
NA-0026,01-Kandy-Colombo,80.037434,6.765935,2025-10-31 10:16:40
NA-0026,01-Kandy-Colombo,80.037386,6.765893,2025-10-31 10:16:50
NA-0026,01-Kandy-Colombo,80.037875,6.764943,2025-10-31 10:17:00
NA-0026,01-Kandy-Colombo,80.038282,6.765867,2025-10-31 10:17:10
NA-0026,01-Kandy-Colombo,80.038133,6.766732,2025-10-31 10:17:20
NA-0026,01-Kandy-Colombo,80.037297,6.766615,2025-10-31 10:17:30
NA-0026,01-Kandy-Colombo,80.037596,6.766283,2025-10-31 10:17:40
NA-0026,01-Kandy-Colombo,80.036948,6.766036,2025-10-31 10:17:50
NA-0026,01-Kandy-Colombo,80.036707,6.765273,2025-10-31 10:18:00
NA-0026,01-Kandy-Colombo,80.036474,6.764435,2025-10-31 10:18:10
NA-0026,01-Kandy-Colombo,80.036471,6.764159,2025-10-31 10:18:20
NA-0026,01-Kandy-Colombo,80.036893,6.765149,2025-10-31 10:18:30
NA-0026,01-Kandy-Colombo,80.035938,6.764788,2025-10-31 10:18:40
NA-0026,01-Kandy-Colombo,80.036648,6.765088,2025-10-31 10:18:50
NA-0026,01-Kandy-Colombo,80.036214,6.764927,2025-10-31 10:19:00
NA-0026,01-Kandy-Colombo,80.036062,6.765557,2025-10-31 10:19:10
NA-0026,01-Kandy-Colombo,80.035651,6.765794,2025-10-31 10:19:20
NA-0026,01-Kandy-Colombo,80.035837,6.766042,2025-10-31 10:19:30
NA-0026,01-Kandy-Colombo,80.034901,6.76623,2025-10-31 10:19:40
NA-0026,01-Kandy-Colombo,80.033963,6.765755,2025-10-31 10:19:50
NA-0026,01-Kandy-Colombo,80.033182,6.765983,2025-10-31 10:20:00
NA-0026,01-Kandy-Colombo,80.03353,6.766918,2025-10-31 10:20:10
NA-0026,01-Kandy-Colombo,80.034012,6.765924,2025-10-31 10:20:20
NA-0026,01-Kandy-Colombo,80.033425,6.765211,2025-10-31 10:20:30
NA-0026,01-Kandy-Colombo,80.032678,6.765547,2025-10-31 10:20:40
NA-0026,01-Kandy-Colombo,80.033214,6.766123,2025-10-31 10:20:50
NA-0026,01-Kandy-Colombo,80.033695,6.767018,2025-10-31 10:21:00
NA-0026,01-Kandy-Colombo,80.033055,6.766881,2025-10-31 10:21:10
NA-0026,01-Kandy-Colombo,80.033048,6.767346,2025-10-31 10:21:20
NA-0026,01-Kandy-Colombo,80.032557,6.767731,2025-10-31 10:21:30
NA-0026,01-Kandy-Colombo,80.03192,6.768625,2025-10-31 10:21:40
NA-0026,01-Kandy-Colombo,80.031881,6.768344,2025-10-31 10:21:50
NA-0026,01-Kandy-Colombo,80.032114,6.769098,2025-10-31 10:22:00
NA-0026,01-Kandy-Colombo,80.03263,6.769269,2025-10-31 10:22:10
NA-0026,01-Kandy-Colombo,80.032966,6.768555,2025-10-31 10:22:20
NA-0026,01-Kandy-Colombo,80.03284,6.769527,2025-10-31 10:22:30
NA-0026,01-Kandy-Colombo,80.032283,6.769576,2025-10-31 10:22:40
NA-0026,01-Kandy-Colombo,80.032311,6.77025,2025-10-31 10:22:50
NA-0026,01-Kandy-Colombo,80.032418,6.770072,2025-10-31 10:23:00
NA-0026,01-Kandy-Colombo,80.03306,6.769485,2025-10-31 10:23:10
NA-0026,01-Kandy-Colombo,80.032863,6.770156,2025-10-31 10:23:20
NA-0026,01-Kandy-Colombo,80.033803,6.770176,2025-10-31 10:23:30
NA-0026,01-Kandy-Colombo,80.034669,6.770935,2025-10-31 10:23:40
NA-0026,01-Kandy-Colombo,80.034817,6.770794,2025-10-31 10:23:50
NA-0026,01-Kandy-Colombo,80.03435,6.771629,2025-10-31 10:24:00
NA-0026,01-Kandy-Colombo,80.035268,6.772045,2025-10-31 10:24:10
NA-0026,01-Kandy-Colombo,80.035836,6.77252,2025-10-31 10:24:20
NA-0026,01-Kandy-Colombo,80.035677,6.771774,2025-10-31 10:24:30
NA-0026,01-Kandy-Colombo,80.034746,6.772368,2025-10-31 10:24:40
NA-0026,01-Kandy-Colombo,80.034757,6.771489,2025-10-31 10:24:50
NA-0026,01-Kandy-Colombo,80.035601,6.771742,2025-10-31 10:25:00
NA-0026,01-Kandy-Colombo,80.034932,6.771805,2025-10-31 10:25:10
NA-0026,01-Kandy-Colombo,80.035074,6.771021,2025-10-31 10:25:20
NA-0026,01-Kandy-Colombo,80.035294,6.771532,2025-10-31 10:25:30
NA-0026,01-Kandy-Colombo,80.036067,6.771892,2025-10-31 10:25:40
NA-0026,01-Kandy-Colombo,80.036009,6.771624,2025-10-31 10:25:50
NA-0026,01-Kandy-Colombo,80.036552,6.771107,2025-10-31 10:26:00
NA-0026,01-Kandy-Colombo,80.036485,6.770196,2025-10-31 10:26:10
NA-0026,01-Kandy-Colombo,80.036381,6.771185,2025-10-31 10:26:20
NA-0026,01-Kandy-Colombo,80.036339,6.771667,2025-10-31 10:26:30
NA-0026,01-Kandy-Colombo,80.036843,6.770694,2025-10-31 10:26:40
NA-0026,01-Kandy-Colombo,80.03686,6.76994,2025-10-31 10:26:50
NA-0026,01-Kandy-Colombo,80.036253,6.770086,2025-10-31 10:27:00
NA-0026,01-Kandy-Colombo,80.036646,6.770291,2025-10-31 10:27:10
NA-0026,01-Kandy-Colombo,80.036962,6.770469,2025-10-31 10:27:20
NA-0026,01-Kandy-Colombo,80.036818,6.770227,2025-10-31 10:27:30
NA-0026,01-Kandy-Colombo,80.035938,6.769745,2025-10-31 10:27:40
NA-0026,01-Kandy-Colombo,80.035935,6.769927,2025-10-31 10:27:50
NA-0026,01-Kandy-Colombo,80.036118,6.769126,2025-10-31 10:28:00
NA-0026,01-Kandy-Colombo,80.036529,6.769226,2025-10-31 10:28:10
NA-0026,01-Kandy-Colombo,80.035956,6.769681,2025-10-31 10:28:20
NA-0026,01-Kandy-Colombo,80.035747,6.770241,2025-10-31 10:28:30
NA-0026,01-Kandy-Colombo,80.036418,6.771236,2025-10-31 10:28:40
NA-0026,01-Kandy-Colombo,80.036791,6.770626,2025-10-31 10:28:50
NA-0026,01-Kandy-Colombo,80.037194,6.770141,2025-10-31 10:29:00
NA-0026,01-Kandy-Colombo,80.03642,6.769807,2025-10-31 10:29:10
NA-0026,01-Kandy-Colombo,80.037015,6.769733,2025-10-31 10:29:20
NA-0026,01-Kandy-Colombo,80.037018,6.770538,2025-10-31 10:29:30
NA-0026,01-Kandy-Colombo,80.036604,6.770996,2025-10-31 10:29:40
NA-0026,01-Kandy-Colombo,80.036148,6.770265,2025-10-31 10:29:50
NA-0026,01-Kandy-Colombo,80.035682,6.770635,2025-10-31 10:30:00
NA-0026,01-Kandy-Colombo,80.036495,6.770416,2025-10-31 10:30:10
NA-0026,01-Kandy-Colombo,80.036045,6.770705,2025-10-31 10:30:20
NA-0026,01-Kandy-Colombo,80.036642,6.771441,2025-10-31 10:30:30
NA-0026,01-Kandy-Colombo,80.037631,6.772071,2025-10-31 10:30:40
NA-0026,01-Kandy-Colombo,80.03725,6.772144,2025-10-31 10:30:50
NA-0026,01-Kandy-Colombo,80.036758,6.772592,2025-10-31 10:31:00
NA-0026,01-Kandy-Colombo,80.037562,6.772934,2025-10-31 10:31:10
NA-0026,01-Kandy-Colombo,80.038436,6.772067,2025-10-31 10:31:20
NA-0026,01-Kandy-Colombo,80.038026,6.771121,2025-10-31 10:31:30
NA-0026,01-Kandy-Colombo,80.038264,6.770918,2025-10-31 10:31:40
NA-0026,01-Kandy-Colombo,80.038537,6.770617,2025-10-31 10:31:50
NA-0026,01-Kandy-Colombo,80.037556,6.77029,2025-10-31 10:32:00
NA-0026,01-Kandy-Colombo,80.03733,6.770621,2025-10-31 10:32:10
NA-0026,01-Kandy-Colombo,80.037579,6.770559,2025-10-31 10:32:20
NA-0026,01-Kandy-Colombo,80.038577,6.77027,2025-10-31 10:32:30
NA-0026,01-Kandy-Colombo,80.03815,6.77079,2025-10-31 10:32:40
NA-0026,01-Kandy-Colombo,80.037725,6.770402,2025-10-31 10:32:50
NA-0026,01-Kandy-Colombo,80.037541,6.769706,2025-10-31 10:33:00
NA-0026,01-Kandy-Colombo,80.036917,6.769762,2025-10-31 10:33:10
NA-0026,01-Kandy-Colombo,80.036475,6.768975,2025-10-31 10:33:20
NA-0026,01-Kandy-Colombo,80.036556,6.768102,2025-10-31 10:33:30
NA-0026,01-Kandy-Colombo,80.036773,6.767256,2025-10-31 10:33:40
NA-0026,01-Kandy-Colombo,80.03777,6.766714,2025-10-31 10:33:50
NA-0026,01-Kandy-Colombo,80.037472,6.76759,2025-10-31 10:34:00
NA-0026,01-Kandy-Colombo,80.037786,6.768365,2025-10-31 10:34:10
NA-0026,01-Kandy-Colombo,80.037952,6.769056,2025-10-31 10:34:20
NA-0026,01-Kandy-Colombo,80.038682,6.769566,2025-10-31 10:34:30
NA-0026,01-Kandy-Colombo,80.03855,6.770236,2025-10-31 10:34:40
NA-0026,01-Kandy-Colombo,80.03775,6.770493,2025-10-31 10:34:50
NA-0026,01-Kandy-Colombo,80.038573,6.770268,2025-10-31 10:35:00
NA-0026,01-Kandy-Colombo,80.038294,6.769883,2025-10-31 10:35:10
NA-0026,01-Kandy-Colombo,80.038431,6.769763,2025-10-31 10:35:20
NA-0026,01-Kandy-Colombo,80.038916,6.769526,2025-10-31 10:35:30
NA-0026,01-Kandy-Colombo,80.039311,6.770148,2025-10-31 10:35:40
NA-0026,01-Kandy-Colombo,80.039362,6.76964,2025-10-31 10:35:50
NA-0026,01-Kandy-Colombo,80.038476,6.76912,2025-10-31 10:36:00
NA-0026,01-Kandy-Colombo,80.037806,6.769984,2025-10-31 10:36:10
NA-0026,01-Kandy-Colombo,80.037268,6.769755,2025-10-31 10:36:20
NA-0026,01-Kandy-Colombo,80.037648,6.769413,2025-10-31 10:36:30
NA-0026,01-Kandy-Colombo,80.03748,6.770374,2025-10-31 10:36:40
NA-0026,01-Kandy-Colombo,80.036996,6.770998,2025-10-31 10:36:50
NA-0026,01-Kandy-Colombo,80.036645,6.770651,2025-10-31 10:37:00
NA-0026,01-Kandy-Colombo,80.035925,6.770998,2025-10-31 10:37:10
NA-0026,01-Kandy-Colombo,80.035097,6.771352,2025-10-31 10:37:20
NA-0026,01-Kandy-Colombo,80.034365,6.771227,2025-10-31 10:37:30
NA-0026,01-Kandy-Colombo,80.03352,6.771199,2025-10-31 10:37:40
NA-0026,01-Kandy-Colombo,80.03434,6.770391,2025-10-31 10:37:50
NA-0026,01-Kandy-Colombo,80.03526,6.771052,2025-10-31 10:38:00
NA-0026,01-Kandy-Colombo,80.035817,6.771498,2025-10-31 10:38:10
NA-0026,01-Kandy-Colombo,80.036578,6.771134,2025-10-31 10:38:20
NA-0026,01-Kandy-Colombo,80.037567,6.770966,2025-10-31 10:38:30
NA-0026,01-Kandy-Colombo,80.037554,6.771532,2025-10-31 10:38:40
NA-0026,01-Kandy-Colombo,80.037386,6.771106,2025-10-31 10:38:50
NA-0026,01-Kandy-Colombo,80.036696,6.770901,2025-10-31 10:39:00
NA-0026,01-Kandy-Colombo,80.037495,6.77044,2025-10-31 10:39:10
NA-0026,01-Kandy-Colombo,80.038194,6.770556,2025-10-31 10:39:20
NA-0026,01-Kandy-Colombo,80.0391,6.770046,2025-10-31 10:39:30
NA-0026,01-Kandy-Colombo,80.038453,6.769391,2025-10-31 10:39:40
NA-0026,01-Kandy-Colombo,80.037677,6.769089,2025-10-31 10:39:50
NA-0026,01-Kandy-Colombo,80.037843,6.768249,2025-10-31 10:40:00
NA-0026,01-Kandy-Colombo,80.038832,6.769228,2025-10-31 10:40:10
NA-0026,01-Kandy-Colombo,80.038192,6.770029,2025-10-31 10:40:20
NA-0026,01-Kandy-Colombo,80.038753,6.770593,2025-10-31 10:40:30
NA-0026,01-Kandy-Colombo,80.037972,6.771059,2025-10-31 10:40:40
NA-0026,01-Kandy-Colombo,80.03846,6.770765,2025-10-31 10:40:50
NA-0026,01-Kandy-Colombo,80.037608,6.771274,2025-10-31 10:41:00
NA-0026,01-Kandy-Colombo,80.03711,6.771581,2025-10-31 10:41:10
NA-0026,01-Kandy-Colombo,80.037874,6.770605,2025-10-31 10:41:20
NA-0026,01-Kandy-Colombo,80.037534,6.770076,2025-10-31 10:41:30
NA-0026,01-Kandy-Colombo,80.037209,6.770671,2025-10-31 10:41:40
NA-0026,01-Kandy-Colombo,80.037077,6.77125,2025-10-31 10:41:50
NA-0026,01-Kandy-Colombo,80.036489,6.770265,2025-10-31 10:42:00
NA-0026,01-Kandy-Colombo,80.036129,6.770876,2025-10-31 10:42:10
NA-0026,01-Kandy-Colombo,80.035287,6.771575,2025-10-31 10:42:20
NA-0026,01-Kandy-Colombo,80.035614,6.772242,2025-10-31 10:42:30
NA-0026,01-Kandy-Colombo,80.03593,6.771718,2025-10-31 10:42:40
NA-0026,01-Kandy-Colombo,80.035248,6.771652,2025-10-31 10:42:50
NA-0026,01-Kandy-Colombo,80.03478,6.771091,2025-10-31 10:43:00
NA-0026,01-Kandy-Colombo,80.033805,6.770764,2025-10-31 10:43:10
NA-0026,01-Kandy-Colombo,80.034609,6.770061,2025-10-31 10:43:20
NA-0026,01-Kandy-Colombo,80.035057,6.769493,2025-10-31 10:43:30
NA-0026,01-Kandy-Colombo,80.034149,6.768644,2025-10-31 10:43:40
NA-0026,01-Kandy-Colombo,80.034912,6.769111,2025-10-31 10:43:50
NA-0026,01-Kandy-Colombo,80.034991,6.769763,2025-10-31 10:44:00
NA-0026,01-Kandy-Colombo,80.035809,6.769622,2025-10-31 10:44:10
NA-0026,01-Kandy-Colombo,80.035439,6.769666,2025-10-31 10:44:20
NA-0026,01-Kandy-Colombo,80.035158,6.769502,2025-10-31 10:44:30
NA-0026,01-Kandy-Colombo,80.034946,6.768525,2025-10-31 10:44:40
NA-0026,01-Kandy-Colombo,80.035509,6.76804,2025-10-31 10:44:50
NA-0026,01-Kandy-Colombo,80.035256,6.768845,2025-10-31 10:45:00
NA-0026,01-Kandy-Colombo,80.03467,6.768618,2025-10-31 10:45:10
NA-0026,01-Kandy-Colombo,80.0338,6.769167,2025-10-31 10:45:20
NA-0026,01-Kandy-Colombo,80.033743,6.768417,2025-10-31 10:45:30
NA-0026,01-Kandy-Colombo,80.033739,6.767549,2025-10-31 10:45:40
NA-0026,01-Kandy-Colombo,80.033765,6.767182,2025-10-31 10:45:50
NA-0026,01-Kandy-Colombo,80.03389,6.767227,2025-10-31 10:46:00
NA-0026,01-Kandy-Colombo,80.033199,6.766811,2025-10-31 10:46:10
NA-0026,01-Kandy-Colombo,80.032362,6.766342,2025-10-31 10:46:20
NA-0026,01-Kandy-Colombo,80.033304,6.766504,2025-10-31 10:46:30
NA-0026,01-Kandy-Colombo,80.032653,6.767412,2025-10-31 10:46:40
NA-0026,01-Kandy-Colombo,80.033449,6.766591,2025-10-31 10:46:50
NA-0026,01-Kandy-Colombo,80.03307,6.766926,2025-10-31 10:47:00
NA-0026,01-Kandy-Colombo,80.033691,6.766124,2025-10-31 10:47:10
NA-0026,01-Kandy-Colombo,80.033491,6.766624,2025-10-31 10:47:20
NA-0026,01-Kandy-Colombo,80.033592,6.766734,2025-10-31 10:47:30
NA-0026,01-Kandy-Colombo,80.033586,6.767648,2025-10-31 10:47:40
NA-0026,01-Kandy-Colombo,80.03369,6.76741,2025-10-31 10:47:50
NA-0026,01-Kandy-Colombo,80.032841,6.767766,2025-10-31 10:48:00
NA-0026,01-Kandy-Colombo,80.031881,6.767,2025-10-31 10:48:10
NA-0026,01-Kandy-Colombo,80.031547,6.767892,2025-10-31 10:48:20
NA-0026,01-Kandy-Colombo,80.032462,6.767102,2025-10-31 10:48:30
NA-0026,01-Kandy-Colombo,80.032299,6.767505,2025-10-31 10:48:40
NA-0026,01-Kandy-Colombo,80.032508,6.767015,2025-10-31 10:48:50
NA-0026,01-Kandy-Colombo,80.031929,6.766736,2025-10-31 10:49:00
NA-0026,01-Kandy-Colombo,80.032254,6.766378,2025-10-31 10:49:10
NA-0026,01-Kandy-Colombo,80.031979,6.766646,2025-10-31 10:49:20
NA-0026,01-Kandy-Colombo,80.031942,6.766246,2025-10-31 10:49:30
NA-0026,01-Kandy-Colombo,80.032918,6.765562,2025-10-31 10:49:40
NA-0026,01-Kandy-Colombo,80.033909,6.765828,2025-10-31 10:49:50
NA-0026,01-Kandy-Colombo,80.033858,6.766205,2025-10-31 10:50:00
NA-0026,01-Kandy-Colombo,80.033352,6.765551,2025-10-31 10:50:10
NA-0026,01-Kandy-Colombo,80.032786,6.764615,2025-10-31 10:50:20
NA-0026,01-Kandy-Colombo,80.032561,6.764102,2025-10-31 10:50:30
NA-0026,01-Kandy-Colombo,80.032328,6.763925,2025-10-31 10:50:40
NA-0026,01-Kandy-Colombo,80.033102,6.763133,2025-10-31 10:50:50
NA-0026,01-Kandy-Colombo,80.033238,6.762692,2025-10-31 10:51:00
NA-0026,01-Kandy-Colombo,80.032915,6.762152,2025-10-31 10:51:10
NA-0026,01-Kandy-Colombo,80.032363,6.762492,2025-10-31 10:51:20
NA-0026,01-Kandy-Colombo,80.033196,6.762552,2025-10-31 10:51:30
NA-0026,01-Kandy-Colombo,80.033773,6.762882,2025-10-31 10:51:40
NA-0026,01-Kandy-Colombo,80.03368,6.763055,2025-10-31 10:51:50
NA-0026,01-Kandy-Colombo,80.033852,6.763645,2025-10-31 10:52:00
NA-0026,01-Kandy-Colombo,80.033907,6.764145,2025-10-31 10:52:10
NA-0026,01-Kandy-Colombo,80.034358,6.763899,2025-10-31 10:52:20
NA-0026,01-Kandy-Colombo,80.034073,6.763814,2025-10-31 10:52:30
NA-0026,01-Kandy-Colombo,80.034942,6.763594,2025-10-31 10:52:40
NA-0026,01-Kandy-Colombo,80.035214,6.76416,2025-10-31 10:52:50
NA-0026,01-Kandy-Colombo,80.035304,6.764608,2025-10-31 10:53:00
NA-0026,01-Kandy-Colombo,80.036058,6.764759,2025-10-31 10:53:10
NA-0026,01-Kandy-Colombo,80.036577,6.764509,2025-10-31 10:53:20
NA-0026,01-Kandy-Colombo,80.036478,6.763683,2025-10-31 10:53:30
NA-0026,01-Kandy-Colombo,80.037187,6.763839,2025-10-31 10:53:40
NA-0026,01-Kandy-Colombo,80.036832,6.764066,2025-10-31 10:53:50
NA-0026,01-Kandy-Colombo,80.037577,6.764941,2025-10-31 10:54:00
NA-0026,01-Kandy-Colombo,80.03783,6.76578,2025-10-31 10:54:10
NA-0026,01-Kandy-Colombo,80.038176,6.765674,2025-10-31 10:54:20
NA-0026,01-Kandy-Colombo,80.038873,6.766392,2025-10-31 10:54:30
NA-0026,01-Kandy-Colombo,80.037967,6.766615,2025-10-31 10:54:40
NA-0026,01-Kandy-Colombo,80.038488,6.767178,2025-10-31 10:54:50
NA-0026,01-Kandy-Colombo,80.037953,6.767237,2025-10-31 10:55:00
NA-0026,01-Kandy-Colombo,80.038409,6.767016,2025-10-31 10:55:10
NA-0026,01-Kandy-Colombo,80.038905,6.767986,2025-10-31 10:55:20
NA-0026,01-Kandy-Colombo,80.038619,6.767363,2025-10-31 10:55:30
NA-0026,01-Kandy-Colombo,80.037695,6.767394,2025-10-31 10:55:40
NA-0026,01-Kandy-Colombo,80.037193,6.767629,2025-10-31 10:55:50
NA-0026,01-Kandy-Colombo,80.03693,6.767183,2025-10-31 10:56:00
NA-0026,01-Kandy-Colombo,80.036086,6.767213,2025-10-31 10:56:10
